Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Yamano Taichi,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamasaki Kotaro,114,245,215,41,53,10,3,1,72,12,8,2,10,0,53,19,0,1,0,0.247,0.311,0.335,0.646,84,0.088,0.323,29.8%,21.6%,7.8%,0.36,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yoshida Taisei,18,52,40,8,9,1,0,1,13,2,2,1,1,0,10,11,0,0,1,0.225,0.392,0.325,0.717,106,0.100,0.276,42.3%,19.2%,21.2%,1.10,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Abe Toshiki,66,240,215,18,45,10,0,5,70,16,0,1,4,2,36,19,0,0,8,0.209,0.271,0.326,0.597,78,0.117,0.227,25.0%,15.0%,7.9%,0.53,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Donoue Naomichi,75,234,219,15,48,10,0,5,73,25,1,0,4,2,42,9,0,0,12,0.219,0.248,0.333,0.581,71,0.114,0.247,23.9%,17.9%,3.8%,0.21,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fujii Atsushi,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukuda Nobumasa,110,305,279,21,68,21,2,8,117,28,1,2,0,1,49,22,0,3,6,0.244,0.305,0.419,0.724,115,0.175,0.269,25.9%,16.1%,7.2%,0.45,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukudome Kosuke,91,216,193,17,42,12,0,4,66,18,0,0,0,0,56,23,1,0,5,0.218,0.301,0.342,0.643,93,0.124,0.286,38.4%,25.9%,10.6%,0.41,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukutani Koji,18,27,23,0,3,0,0,0,3,2,0,0,4,0,10,0,0,0,0,0.130,0.130,0.130,0.260,-26,0.000,0.231,37.0%,37.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Gerber Mike,12,46,45,3,7,1,0,0,8,1,0,0,0,0,18,1,0,0,0,0.156,0.174,0.178,0.352,3,0.022,0.259,41.3%,39.1%,2.2%,0.06,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Gunji Yuya,9,15,13,0,6,1,0,0,7,3,0,0,0,0,3,2,0,0,0,0.462,0.533,0.538,1.071,226,0.076,0.600,33.3%,20.0%,13.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Hirata Ryosuke,21,62,58,3,9,2,2,0,15,4,1,0,0,0,13,3,0,1,1,0.155,0.210,0.259,0.469,38,0.104,0.200,25.8%,21.0%,4.8%,0.23,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Iryo Masataka,38,68,64,6,14,3,1,1,22,2,0,0,0,0,19,4,0,0,2,0.219,0.265,0.344,0.609,81,0.125,0.295,35.3%,27.9%,5.9%,0.21,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishibashi Kota,11,16,14,0,2,0,0,0,2,0,0,0,1,0,3,1,0,0,1,0.143,0.200,0.143,0.343,2,0.000,0.182,25.0%,18.8%,6.2%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishigaki Masami,9,11,10,1,1,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0.100,0.100,0.200,0.300,-16,0.100,0.143,27.3%,27.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishioka Ryota,6,11,11,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0.091,0.091,0.091,0.182,-50,0.000,0.167,45.5%,45.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Itoh Kosuke,25,21,19,4,1,1,0,0,2,0,0,0,2,0,9,0,0,0,0,0.053,0.053,0.105,0.158,-59,0.052,0.100,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kasahara Shotaro,4,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katoh Shohei,55,128,110,13,23,2,0,1,28,2,8,1,7,0,19,11,0,0,2,0.209,0.281,0.255,0.536,61,0.046,0.244,24.2%,14.8%,8.6%,0.58,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katsuno Akiyoshi,17,24,22,0,2,0,0,0,2,0,0,0,2,0,14,0,0,0,1,0.091,0.091,0.091,0.182,-50,0.000,0.250,58.3%,58.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katsura Iori,36,75,71,6,18,4,2,1,29,7,0,0,2,0,24,1,0,1,2,0.254,0.274,0.408,0.682,102,0.154,0.370,34.7%,32.0%,1.3%,0.04,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kinoshita Takuya,123,393,352,33,95,17,0,11,145,43,1,1,3,2,58,35,4,1,11,0.270,0.336,0.412,0.748,123,0.142,0.295,26.5%,14.8%,8.9%,0.60,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kyoda Yota,113,448,409,41,105,7,4,3,129,24,6,5,8,3,75,21,0,7,5,0.257,0.302,0.315,0.617,85,0.058,0.305,22.1%,16.7%,4.7%,0.28,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Martinez Ariel,48,94,82,7,20,0,0,2,26,7,0,1,0,0,30,10,2,2,1,0.244,0.340,0.317,0.657,98,0.073,0.360,44.7%,31.9%,10.6%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Matsuba Takahiro,14,25,24,1,2,0,0,0,2,0,0,0,1,0,7,0,0,0,0,0.083,0.083,0.083,0.166,-55,0.000,0.118,28.0%,28.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mitsumata Taiki,58,138,117,8,26,5,1,1,36,11,0,0,13,0,27,7,0,1,0,0.222,0.272,0.308,0.580,72,0.086,0.281,25.4%,19.6%,5.1%,0.26,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mizowaki Hayato,22,47,41,2,11,0,1,0,13,2,1,0,3,0,10,3,1,0,0,0.268,0.318,0.317,0.635,90,0.049,0.355,27.7%,21.3%,6.4%,0.30,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Neo Akira,72,188,169,12,30,4,1,1,39,16,0,3,1,1,53,15,0,2,2,0.178,0.251,0.231,0.482,44,0.053,0.250,36.7%,28.2%,8.0%,0.28,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ogasawara Shinnosuke,25,47,40,0,5,1,0,0,6,2,0,0,6,0,27,1,0,0,0,0.125,0.146,0.150,0.296,-15,0.025,0.385,59.6%,57.4%,2.1%,0.04,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohno Shota,8,15,14,1,2,0,0,0,2,0,0,0,0,0,5,1,0,0,1,0.143,0.200,0.143,0.343,2,0.000,0.222,40.0%,33.3%,6.7%,0.20,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohno Yudai,22,43,35,1,2,0,0,0,2,0,0,0,6,0,22,2,0,0,0,0.057,0.108,0.057,0.165,-54,0.000,0.154,55.8%,51.2%,4.7%,0.09,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohshima Yohei,141,596,548,54,160,19,5,1,192,34,16,8,1,2,60,42,5,3,4,0.292,0.345,0.350,0.695,110,0.058,0.325,17.3%,10.1%,7.0%,0.70,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okabayashi Yuki,24,62,59,6,15,4,0,0,19,4,2,0,1,1,13,1,0,0,1,0.254,0.262,0.322,0.584,73,0.068,0.319,22.6%,21.0%,1.6%,0.08,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okano Yuichiro,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Rodriguez Yariel,12,19,15,0,2,0,0,0,2,0,0,0,4,0,10,0,0,0,0,0.133,0.133,0.133,0.266,-23,0.000,0.400,52.6%,52.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Shimizu Tatsuya,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takahashi Shuhei,137,520,475,40,123,27,0,5,165,39,1,0,0,4,79,40,4,1,21,0.259,0.315,0.347,0.662,98,0.088,0.299,23.8%,15.2%,7.7%,0.51,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takamatsu Wataru,78,123,112,18,28,1,0,0,29,4,15,9,6,1,35,3,0,1,0,0.250,0.274,0.259,0.533,60,0.009,0.359,30.9%,28.5%,2.4%,0.09,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takeda Kengo,93,41,38,8,5,2,0,1,10,1,0,0,2,0,17,1,0,0,1,0.132,0.154,0.263,0.417,20,0.131,0.200,46.3%,41.5%,2.4%,0.06,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takino Kaname,38,30,29,6,3,0,1,0,5,0,3,0,0,0,4,1,0,0,0,0.103,0.133,0.172,0.305,-13,0.069,0.120,16.7%,13.3%,3.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Tsuchida Ryuku,9,7,5,0,2,1,0,0,3,2,0,0,0,0,2,2,0,0,0,0.400,0.571,0.600,1.171,256,0.200,0.667,57.1%,28.6%,28.6%,1.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Umetsu Kodai,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-106,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Viciedo Dayan,130,526,480,44,132,23,1,17,208,70,1,2,0,3,56,35,9,8,15,0.275,0.333,0.433,0.766,129,0.158,0.280,20.5%,10.6%,6.7%,0.62,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Watanabe Masaru,48,134,119,13,25,2,0,2,33,11,3,3,6,0,25,9,0,0,1,0.210,0.266,0.277,0.543,62,0.067,0.250,26.9%,18.7%,6.7%,0.36,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yamashita Ayatsugu,5,10,10,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0.100,0.100,0.100,0.200,-45,0.000,0.200,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yanagi Yuya,26,58,46,3,6,1,0,0,7,3,0,0,10,1,22,1,0,0,0,0.130,0.146,0.152,0.298,-14,0.022,0.240,39.7%,37.9%,1.7%,0.05,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Adachi Ryoichi,100,382,321,36,83,14,0,0,97,18,5,4,14,1,65,46,0,0,7,0.259,0.351,0.302,0.653,95,0.043,0.323,29.1%,17.0%,12.0%,0.71,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Cho Yaku,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fukuda Shuhei,107,471,408,47,112,14,1,1,131,21,9,1,10,2,52,43,0,8,6,0.275,0.354,0.321,0.675,101,0.046,0.311,20.4%,11.0%,9.1%,0.83,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fushimi Torai,91,262,238,21,52,11,1,4,77,25,0,1,5,2,39,14,0,3,5,0.218,0.268,0.324,0.592,73,0.106,0.244,21.8%,14.9%,5.3%,0.36,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gibo Sho,33,28,25,4,4,2,0,0,6,1,0,0,1,0,7,1,0,1,1,0.160,0.222,0.240,0.462,35,0.080,0.222,28.6%,25.0%,3.6%,0.14,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gotoh Shunta,56,17,16,3,2,0,0,1,5,1,2,1,0,0,6,1,0,0,0,0.125,0.176,0.313,0.489,40,0.188,0.111,47.1%,35.3%,5.9%,0.17,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Jones Adam,72,180,154,10,36,4,0,4,52,23,0,0,0,1,35,22,1,3,7,0.234,0.339,0.338,0.677,101,0.104,0.276,33.9%,19.4%,12.2%,0.63,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Katsumata Shoki,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kita Ryoto,23,76,71,5,15,3,0,2,24,8,1,2,0,1,30,3,2,1,1,0.211,0.250,0.338,0.588,71,0.127,0.325,46.1%,39.5%,3.9%,0.10,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kurebayashi Kotaro,136,473,448,37,102,22,2,10,158,48,2,1,6,4,101,12,0,3,11,0.228,0.251,0.353,0.604,76,0.125,0.270,26.0%,21.4%,2.5%,0.12,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Masui Hirotoshi,15,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Matsui Masato,10,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,28.6%,28.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Miyagi Hiroya,23,6,6,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0.167,0.167,0.167,0.334,-3,0.000,1.000,83.3%,83.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Moya Steven,106,375,354,26,81,10,1,13,132,47,1,0,0,4,81,17,3,0,11,0.229,0.261,0.373,0.634,85,0.144,0.258,29.6%,21.6%,4.5%,0.21,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Mune Yuma,139,543,481,71,131,17,7,9,189,42,8,4,14,2,62,33,1,13,15,0.272,0.335,0.393,0.728,114,0.121,0.296,19.2%,11.4%,6.1%,0.53,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nakagawa Keita,61,169,156,19,33,3,1,1,41,7,1,0,3,0,23,8,0,2,4,0.212,0.259,0.263,0.522,54,0.051,0.242,18.9%,13.6%,4.7%,0.35,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishimura Ryo,13,45,42,0,9,2,0,0,11,2,0,0,0,0,6,3,0,0,1,0.214,0.267,0.262,0.529,57,0.048,0.250,20.0%,13.3%,6.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishino Masahiro,18,42,41,3,6,0,0,0,6,1,0,0,0,0,6,1,0,0,0,0.146,0.167,0.146,0.313,-8,0.000,0.171,16.7%,14.3%,2.4%,0.17,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Oda Yuya,101,18,15,18,1,0,0,0,1,0,5,2,1,0,4,1,0,1,0,0.067,0.176,0.067,0.243,-27,0.000,0.091,27.8%,22.2%,5.6%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohshiro Koji,49,71,61,4,11,3,0,0,14,5,1,0,5,0,14,3,0,2,2,0.180,0.242,0.230,0.472,39,0.050,0.234,23.9%,19.7%,4.2%,0.21,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohshita Seiichiro,15,27,25,1,4,0,0,1,7,2,0,0,0,0,7,1,0,1,0,0.160,0.222,0.280,0.502,46,0.120,0.176,33.3%,25.9%,3.7%,0.14,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohta Ryo,53,159,151,10,26,2,0,3,37,9,1,0,4,0,44,4,0,0,3,0.172,0.194,0.245,0.439,28,0.073,0.221,32.1%,27.7%,2.5%,0.09,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Okada Takahiro,115,407,357,45,86,16,1,17,155,63,2,3,0,5,86,35,4,10,2,0.241,0.322,0.434,0.756,122,0.193,0.266,33.9%,21.1%,8.6%,0.41,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ravelo Rangel,2,7,7,1,3,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0.429,0.429,0.429,0.858,155,0.000,0.500,14.3%,14.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Romero Stefen,20,80,77,10,13,2,1,3,26,9,0,0,0,0,31,2,0,1,1,0.169,0.200,0.338,0.538,55,0.169,0.233,45.0%,38.8%,2.5%,0.06,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sano Kodai,67,87,82,15,12,2,1,1,19,2,8,2,3,0,26,1,0,1,0,0.146,0.167,0.232,0.399,15,0.086,0.200,32.2%,29.9%,1.1%,0.04,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sano Yukikazu,10,9,8,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,55.6%,55.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sugimoto Yutaro,134,542,478,73,144,20,2,32,264,83,3,3,0,3,116,51,4,10,15,0.301,0.378,0.552,0.930,172,0.251,0.336,36.7%,21.4%,9.4%,0.44,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Tajima Daiki,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,1.000,0.000,1.000,224,0.000,,100.0%,0.0%,100.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Takeyasu Daichi,17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Tongu Yuma,46,125,112,11,26,4,0,5,45,14,0,0,1,1,41,8,0,3,0,0.232,0.298,0.402,0.700,105,0.170,0.313,43.2%,32.8%,6.4%,0.20,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Wakatsuki Kenya,68,140,117,11,25,4,0,5,44,16,1,0,9,1,27,11,0,2,2,0.214,0.290,0.376,0.666,95,0.162,0.233,30.7%,19.3%,7.9%,0.41,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamaashi Tatsuya,53,39,33,8,9,0,0,0,9,1,0,0,2,0,5,4,0,0,0,0.273,0.351,0.273,0.624,87,0.000,0.321,23.1%,12.8%,10.3%,0.80,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamamoto Yoshinobu,26,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamaoka Taisuke,12,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yamasaki Sachiya,22,2,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,335,0.500,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Yoshida Masataka,110,455,389,61,132,22,1,21,219,72,0,0,0,3,26,58,6,5,9,0.339,0.429,0.563,0.992,192,0.224,0.322,23.1%,5.7%,12.7%,2.23,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Emura Naoya,19,10,6,0,1,0,0,0,1,0,1,0,2,0,4,2,0,0,0,0.167,0.375,0.167,0.542,61,0.000,0.500,60.0%,40.0%,20.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fujioka Yudai,137,493,432,41,110,21,3,3,146,37,10,3,18,1,95,40,2,2,7,0.255,0.320,0.338,0.658,90,0.083,0.319,28.0%,19.3%,8.1%,0.42,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fujiwara Kyota,78,254,217,27,47,12,1,5,76,22,7,2,5,4,55,23,0,5,3,0.217,0.301,0.350,0.651,87,0.133,0.261,32.7%,21.7%,9.1%,0.42,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Fukuda Shuhei,4,13,12,1,1,1,0,0,2,2,1,0,0,0,4,1,0,0,0,0.083,0.154,0.167,0.321,-7,0.084,0.125,38.5%,30.8%,7.7%,0.25,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Futaki Kota,22,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Hechavarria Adeiny,79,216,207,16,42,11,0,4,65,24,0,1,0,3,40,6,0,0,6,0.203,0.222,0.314,0.536,53,0.111,0.229,23.1%,18.5%,2.8%,0.15,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Inoue Seiya,23,53,51,1,10,1,0,1,14,6,0,0,0,0,8,1,0,1,4,0.196,0.226,0.275,0.501,44,0.079,0.214,18.9%,15.1%,1.9%,0.12,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Iwashita Daiki,23,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Kakinuma Tomoya,43,65,49,3,7,1,0,1,11,4,0,1,10,0,12,6,0,0,4,0.143,0.236,0.224,0.460,34,0.081,0.167,29.2%,18.5%,9.2%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Kakunaka Katsuya,107,326,275,33,67,19,1,0,88,29,1,0,2,5,51,40,3,4,4,0.244,0.343,0.320,0.663,92,0.076,0.293,27.9%,15.6%,12.3%,0.78,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Katoh Shohei,20,44,41,3,9,2,1,1,16,2,0,1,2,0,8,1,0,0,0,0.220,0.238,0.390,0.628,77,0.170,0.250,22.7%,18.2%,2.3%,0.12,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Katoh Takuma,57,123,105,6,10,2,0,2,18,4,0,1,14,0,52,4,0,0,1,0.095,0.128,0.171,0.299,-14,0.076,0.157,47.2%,42.3%,3.3%,0.08,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Kokubo Tetsuya,7,19,18,1,1,0,0,1,4,2,0,0,0,1,5,0,0,0,0,0.056,0.053,0.222,0.275,-23,0.166,0.000,31.6%,26.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Laird Brandon,136,545,485,57,127,18,0,29,232,95,0,1,0,7,109,50,4,3,15,0.262,0.330,0.478,0.808,129,0.216,0.277,34.5%,20.0%,9.2%,0.46,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Martin Leonys,116,499,416,66,97,30,0,27,208,75,4,1,0,3,132,70,3,10,9,0.233,0.355,0.500,0.855,142,0.267,0.269,45.9%,26.5%,14.0%,0.53,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Miki Ryo,84,11,9,5,1,1,0,0,2,2,1,0,1,0,2,1,0,0,1,0.111,0.200,0.222,0.422,22,0.111,0.143,27.3%,18.2%,9.1%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Mima Manabu,21,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Motomae Fumiya,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Munetsugu Yuito,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Nakamura Shogo,143,615,506,78,143,36,2,9,210,67,12,7,15,8,90,76,1,10,8,0.283,0.382,0.415,0.797,129,0.132,0.323,28.5%,14.6%,12.4%,0.84,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Ogawa Ryusei,20,6,6,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Ogino Takashi,143,643,570,86,169,33,5,10,242,45,24,11,5,3,70,53,0,12,5,0.296,0.367,0.425,0.792,127,0.129,0.323,20.7%,10.9%,8.2%,0.76,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
